crop_variety,t_mean_Q1,t_mean_Q2,t_mean_Q3,t_mean_Q4,t_max_Q1,t_max_Q2,t_max_Q3,t_max_Q4,t_min_Q1,t_min_Q2,t_min_Q3,t_min_Q4,w_mean_Q1,w_mean_Q2,w_mean_Q3,w_mean_Q4,w_max_Q1,w_max_Q2,w_max_Q3,w_max_Q4,h_mean_Q1,h_mean_Q2,h_mean_Q3,h_mean_Q4,r_sum_Q1,r_sum_Q2,r_sum_Q3,r_sum_Q4
Loquat_Early Red,23.8243354,21.00443527,22.07762455,23.78249374,28.18198373,24.49481364,26.66686867,29.19733542,19.76375928,18.40991166,18.07856485,19.02125527,5.818989622,4.960385028,4.822841542,6.133189772,10.51934238,8.495015729,8.606079388,11.20090517,72.00568445,88.94077956,77.3015793,67.30394502,0.310309372,0.569668269,0.434599701,0.339376286
Loquat_Early Red,23.71044465,20.90019859,22.11194098,23.99563977,28.14989475,24.4042335,26.93331381,29.18295353,19.75772049,18.44062037,17.94681546,19.0289391,5.905928921,5.114984268,4.947795161,6.078482699,10.66073007,8.509624352,8.554834704,11.2976324,72.04664788,88.78298016,77.32888362,67.61496662,0.446977709,0.255126113,0.342553652,0.221584871
Loquat_Early Red,23.72496348,21.03907222,22.14779258,23.74551657,28.14364624,24.40091209,26.60759125,29.19914193,19.71973197,18.45124039,17.95080767,19.04097325,5.853159653,5.022043303,4.596102973,6.071113664,10.449088,8.580887466,8.757495664,11.41681172,72.01911011,89.02451339,77.36828701,67.50766839,0.282164177,0.423970913,0.43115951,0.511372623
Maize_WH 403,21.68844538,21.59838559,23.47479194,24.58788004,25.56481748,25.82763189,28.74162901,30.24316359,18.48927397,18.00052702,18.76873344,19.31904107,5.180896048,4.848243381,5.743643188,6.692129501,9.130039008,8.701898758,10.76514053,12.74323581,82.97713053,78.75152275,69.69408101,61.13990272,0.415737907,0.395290949,0.339905164,0.297987893
Maize_WH 403,21.68844538,21.59838559,23.47479194,24.58788004,25.56481748,25.82763189,28.74162901,30.24316359,18.48927397,18.00052702,18.76873344,19.31904107,5.180896048,4.848243381,5.743643188,6.692129501,9.130039008,8.701898758,10.76514053,12.74323581,82.97713053,78.75152275,69.69408101,61.13990272,0.415737907,0.395290949,0.339905164,0.297987893
Maize_WH 403,22.69070769,22.5479423,21.7457132,23.12605167,27.10438167,27.08881413,26.32997987,28.09998821,19.0462375,18.90026492,18.02185679,18.7729864,5.133944448,5.076773213,4.685499928,5.532748062,9.342825913,9.587739992,8.23981107,9.837190554,78.42103807,75.34730727,80.72809236,72.42909826,0.355521781,0.365365152,0.371963587,0.328549258
Maize_WH 403,24.05461784,24.02177981,22.67031092,21.52004061,29.00176126,29.09425878,27.02503875,25.32368627,19.79972841,19.55816125,19.29814395,18.52054488,5.36896787,5.151615729,4.890842048,4.513313482,10.02881788,9.820452833,9.064462105,7.561955402,73.88477155,67.41733785,80.27873914,86.70712721,0.34651965,0.344981751,0.396012001,0.429296945
Maize_WH 403,21.58752157,21.65084538,23.64900716,24.47060838,25.48702143,25.94323741,28.74933673,30.08965043,18.42199351,17.93179824,18.81129304,19.17463985,5.21653903,4.887187848,5.829101908,6.719474133,8.991680195,8.592662631,10.75083947,12.7827481,83.03609826,78.71507897,69.7334552,61.28622958,0.330275985,0.369237757,0.217584702,0.438571652
Maize_WH 403,21.61489811,21.91664451,23.46385964,24.70669934,25.60248629,25.8014474,28.62538515,30.28499303,18.32392375,18.11578502,18.69215336,19.3460914,5.185011955,5.03106778,5.821189221,6.764010132,9.133484883,8.745372229,10.62673326,12.610574,83.09089402,78.76457242,69.82466133,61.08414449,0.495309066,0.423920202,0.321305714,0.283078994
Maize_WH 403,21.58150183,21.73386125,23.54805905,24.45692648,25.56851367,25.78264614,28.90421311,30.23403857,18.62705095,18.10245577,18.99092888,19.04246997,5.039067022,4.651926885,5.9131622,6.576339018,9.044941045,8.682485764,11.04363525,12.70787695,83.17418906,78.78111214,69.76666893,61.16232008,0.586812015,0.323010832,0.396560971,0.242571162
Maize_WH 403,21.84338362,21.64915629,23.30222152,24.59648134,25.78445447,25.8649807,28.81598305,30.0541461,18.53658511,18.15779269,18.75589478,19.42997298,5.154753485,4.818136986,5.853001351,6.635221421,8.868242743,8.647690458,10.62453639,12.96114879,82.97887426,78.69267256,69.77121147,61.14180768,0.315663542,0.401980822,0.334943805,0.357132654
Maize_WH 403,21.65983587,21.58360482,23.33178881,24.53521764,25.49021192,25.7673247,28.65358417,30.1856951,18.48295844,17.99139918,18.74531717,19.21027803,5.202876455,4.895504137,5.663886573,6.459844938,9.076144385,8.680520775,10.73078136,12.73311325,83.04771251,78.96116343,69.85841553,61.13144894,0.244996284,0.420979522,0.412609609,0.266248912
Maize_WH 403,21.74624234,21.62922348,23.67919497,24.46337237,25.61260156,25.93468023,28.72621459,30.10158942,18.61286577,17.98453564,18.73177832,19.18392528,5.233642696,4.726874576,5.828785751,6.761494697,9.005046576,8.748068289,10.70229502,12.66716299,83.07541822,78.80433656,69.69807399,61.19246084,0.321314216,0.409822985,0.290121881,0.153457423
Maize_WH 403,21.70142021,21.56990476,23.37961793,24.56219101,25.54263223,25.64953913,28.75593778,30.2233218,18.42369048,18.03426928,18.80665177,19.39698619,5.096888324,4.920476287,5.723843853,6.599354538,9.117527674,8.76686924,10.85550866,12.75809966,83.03493042,78.89989174,69.69494881,61.08738764,0.507308817,0.30991235,0.387264066,0.361216269
Maize_WH 403,21.8347059,21.53214926,23.33090088,24.63552169,25.57274461,25.86156236,28.77423469,30.34454112,18.35692757,17.95272917,18.6905671,19.30835129,5.23371595,4.860267649,5.68444074,6.528112156,9.015048348,8.808879786,10.6118249,12.61200245,83.12469018,78.784056,69.85622856,61.1263659,0.445154659,0.437976895,0.259629841,0.331753394
Maize_WH 403,21.73444206,21.4530722,23.48048464,24.56564919,25.49255745,25.86926209,28.77920383,30.30110253,18.50905749,18.03107697,18.73991538,19.43501782,5.107240022,4.906442115,5.78518353,6.581498439,9.198164362,8.697359338,10.62033456,12.64295511,83.02112217,78.64083978,69.68125524,61.108121,0.442775025,0.335046752,0.22230189,0.302449661
Maize_WH 403,21.56062199,21.67268886,23.7091031,24.64885582,25.51676631,25.58349474,28.79871988,30.01597726,18.60578747,17.99939596,18.82767844,19.24021493,5.359494985,4.825734154,5.678734551,6.530532862,8.979314616,8.619044387,10.59800323,12.729879,82.94228277,78.64143347,69.7542425,61.09857134,0.285054054,0.407036914,0.230362993,0.38394628
Maize_WH 403,21.66111058,21.71501219,23.5197299,24.50838351,25.47591065,25.90229474,28.78660459,30.38149807,18.46443702,18.1059186,18.93204971,19.27408054,5.194746471,4.842022366,5.870407391,6.667098596,8.975420792,8.671669536,10.60326828,12.76225588,82.88955185,78.7747834,69.68231097,61.17046261,0.396852644,0.428885462,0.39173587,0.365573525
Oranges_Valencia,22.10358759,21.29684081,21.59643342,21.9844061,26.21708443,25.1080674,25.84281796,26.56075835,18.62583365,18.15614002,18.04264702,18.08084243,5.321258461,4.853180369,4.881847969,4.804028873,9.511802631,8.538576515,8.762140736,8.702710722,79.66934491,82.99343123,79.48151833,76.93621211,0.398180784,0.416116488,0.400665793,0.380650189
Oranges_Valencia,22.10358759,21.29684081,21.59643342,21.9844061,26.21708443,25.1080674,25.84281796,26.56075835,18.62583365,18.15614002,18.04264702,18.08084243,5.321258461,4.853180369,4.881847969,4.804028873,9.511802631,8.538576515,8.762140736,8.702710722,79.66934491,82.99343123,79.48151833,76.93621211,0.398180784,0.416116488,0.400665793,0.380650189
Oranges_Valencia,22.80970267,22.7985298,22.43823678,22.62347126,27.33241499,27.35984218,26.94888281,27.42857401,19.04302526,19.03568697,18.87814872,18.81623438,5.171385603,5.103889842,5.077439799,4.983262832,9.471880878,9.586468907,9.562525704,9.418403946,76.30092215,75.07162538,77.30798742,75.6356003,0.350218323,0.357534041,0.368346018,0.364788465
Oranges_Valencia,24.1278297,23.920239,23.59393988,23.41697317,29.16603086,28.92720317,28.43492029,28.20890829,19.75906067,19.60958088,19.47695791,19.45879785,5.326582871,5.176473654,5.140880286,5.047206798,10.18268576,9.831058642,9.611555796,9.615468045,70.81643373,70.44034017,72.37448134,73.53492197,0.33894117,0.347843559,0.360229562,0.365892444
Oranges_Valencia,22.21131545,21.15660918,21.61910889,22.11905355,26.16754258,25.12417992,25.79825133,26.42597115,18.62538595,18.1477515,17.92445273,18.24627216,5.332849425,4.885539106,4.909803907,4.761741422,9.777814306,8.746308648,8.696706637,8.893276522,79.72700453,82.93120808,79.51334056,77.07796312,0.434369769,0.493724845,0.370202683,0.36614282
Oranges_Valencia,22.15263342,21.28702295,21.75011046,22.10537314,26.17791049,25.01477426,25.74829217,26.5827763,18.69154111,18.24813519,17.83127888,18.08454453,5.274670138,4.567701557,4.815628487,4.611546287,9.41608864,8.429740144,8.609865065,8.614639665,79.64627159,82.91846798,79.34511354,76.92713627,0.293089793,0.620530393,0.231666836,0.417027315
Oranges_Valencia,22.16976809,21.2656384,21.49926767,22.02018139,26.08434907,24.99076711,25.81239357,26.41030548,18.59656441,17.92025049,18.1144158,18.22071135,5.24059232,4.893862816,5.026802697,4.865846644,9.496167036,8.365960839,8.773793876,8.640900323,79.58339895,82.88223159,79.70301775,76.95444781,0.467935564,0.418920055,0.433686208,0.373109732
Oranges_Valencia,22.24411224,21.43603076,21.67288776,21.95614444,26.25819564,24.96348907,25.85014314,26.29078521,18.55529382,18.10198636,17.9328946,18.10604632,5.375404312,4.818192698,4.891408395,4.805794141,9.416680126,8.432479679,8.872101128,8.721705554,79.61047483,82.92472743,79.43516604,76.93944143,0.383277808,0.623738794,0.432194859,0.389241988
Oranges_Valencia,22.22529642,21.24248056,21.45016567,21.9352138,26.23963801,25.0361551,25.79613824,26.60872723,18.60586075,18.09953759,18.08322495,18.18181924,5.553948231,4.747511795,4.810469943,4.828445202,9.587756263,8.556024034,8.647564328,8.569512257,79.72645195,82.96616141,79.60590218,76.92284979,0.381693629,0.340637666,0.636923884,0.395175541
Oranges_Valencia,21.98167428,21.36493639,21.59762508,22.08046723,26.24503949,25.28134464,25.77983016,26.59333244,18.59521966,18.22539178,18.04158308,17.83258277,5.338982841,4.865493401,4.956173244,4.909919032,9.461021968,8.489048801,8.768223451,8.710481405,79.66186687,82.92392215,79.69911289,76.88541918,0.391440971,0.248415402,0.308103857,0.13132419
Oranges_Valencia,22.08966042,21.43204455,21.41741182,21.84745156,26.19454433,25.13535333,25.94754279,26.7298366,18.66509435,18.21889887,18.09377443,17.99186822,5.329773289,4.841025079,4.937847784,4.788001761,9.386729808,8.316192005,8.694937126,8.558348612,79.57155254,82.98077088,79.48230994,76.91744465,0.552382054,0.26303183,0.397588762,0.268767303
Oranges_Valencia,22.12931029,21.35178394,21.51983296,22.10214281,26.06802209,25.15735602,25.94447534,26.47324967,18.58818364,18.18316899,18.11405958,18.01088413,5.26854963,4.953827518,4.888556528,4.825052409,9.454592376,8.576172126,8.751371052,8.621260043,79.52029054,82.85108369,79.44265336,76.85719946,0.544074585,0.408951489,0.307271958,0.449672148
Oranges_Valencia,22.22008169,21.32177992,21.52971902,22.05140961,26.13770217,25.06193234,25.66834397,26.52875282,18.69144535,18.05319601,18.05534165,18.08682127,5.437821541,4.818766206,4.866027147,4.668023493,9.664108527,8.456704883,8.890571983,8.73660529,79.51865439,82.91952766,79.478706,77.0275428,0.416075862,0.234406108,0.400660358,0.227679078
Oranges_Valencia,22.30595225,21.44041322,21.64293896,21.8738834,26.21029644,25.10101427,25.9256091,26.6934501,18.6986765,18.21389911,18.03443372,17.92143689,5.316419266,4.739174414,5.001572744,4.694705002,9.409418792,8.37845445,8.818966883,8.694139325,79.53299084,83.08479013,79.49134726,77.03943245,0.442972098,0.230930017,0.318400346,0.493044658
Oranges_Valencia,22.10430084,21.40398712,21.71313807,21.99272502,26.12544408,25.15056657,25.6556525,26.58990078,18.59584843,18.27338926,18.09143123,18.06092623,5.31543293,4.835716303,4.803484931,4.729066986,9.270228349,8.653438414,8.624284125,8.757798102,79.56189393,82.99092779,79.48048811,76.92496666,0.315988451,0.366754824,0.328714724,0.422600796
Papaya_Solo Sunrise,22.67232931,21.54308433,22.03660152,22.94657895,27.15442227,25.66047967,26.6357723,27.88520961,18.84808574,18.10896374,18.19408398,18.53687899,5.404075506,4.871406591,4.772432813,5.569643482,9.829523905,8.630103079,8.71586678,10.3011563,76.16305998,80.99673363,77.93290514,71.57351874,0.377295138,0.406980962,0.385376731,0.352024132
Papaya_Solo Sunrise,22.67232931,21.54308433,22.03660152,22.94657895,27.15442227,25.66047967,26.6357723,27.88520961,18.84808574,18.10896374,18.19408398,18.53687899,5.404075506,4.871406591,4.772432813,5.569643482,9.829523905,8.630103079,8.71586678,10.3011563,76.16305998,80.99673363,77.93290514,71.57351874,0.377295138,0.406980962,0.385376731,0.352024132
Papaya_Solo Sunrise,22.67232931,21.54308433,22.03660152,22.94657895,27.15442227,25.66047967,26.6357723,27.88520961,18.84808574,18.10896374,18.19408398,18.53687899,5.404075506,4.871406591,4.772432813,5.569643482,9.829523905,8.630103079,8.71586678,10.3011563,76.16305998,80.99673363,77.93290514,71.57351874,0.377295138,0.406980962,0.385376731,0.352024132
Papaya_Solo Sunrise,22.67232931,21.54308433,22.03660152,22.94657895,27.15442227,25.66047967,26.6357723,27.88520961,18.84808574,18.10896374,18.19408398,18.53687899,5.404075506,4.871406591,4.772432813,5.569643482,9.829523905,8.630103079,8.71586678,10.3011563,76.16305998,80.99673363,77.93290514,71.57351874,0.377295138,0.406980962,0.385376731,0.352024132
Papaya_Solo Sunrise,23.15134662,22.59800676,22.36613958,21.92356241,28.05198762,27.15866411,27.06318689,26.44626831,19.06067856,18.89502883,18.70863591,18.21886529,5.366557696,5.040015355,4.906113459,4.820809533,10.00642764,9.409550288,9.230086466,8.662401026,73.71110321,76.83664011,78.49268301,78.42291937,0.339695101,0.364226829,0.372166629,0.368863144
Papaya_Solo Sunrise,23.15134662,22.59800676,22.36613958,21.92356241,28.05198762,27.15866411,27.06318689,26.44626831,19.06067856,18.89502883,18.70863591,18.21886529,5.366557696,5.040015355,4.906113459,4.820809533,10.00642764,9.409550288,9.230086466,8.662401026,73.71110321,76.83664011,78.49268301,78.42291937,0.339695101,0.364226829,0.372166629,0.368863144
Papaya_Solo Sunrise,24.22503878,23.67301609,23.07294208,22.40196965,29.38490674,28.49794584,27.62846218,26.6338943,19.70437412,19.64951807,19.35453557,19.03642208,5.6017035,5.156839934,4.973204374,4.75743323,10.70522315,9.667985567,9.264328798,8.577881982,69.61425457,74.3834264,76.36387493,81.17039665,0.335557075,0.359896244,0.379718826,0.404141444
Papaya_Solo Sunrise,24.22503878,23.67301609,23.07294208,22.40196965,29.38490674,28.49794584,27.62846218,26.6338943,19.70437412,19.64951807,19.35453557,19.03642208,5.6017035,5.156839934,4.973204374,4.75743323,10.70522315,9.667985567,9.264328798,8.577881982,69.61425457,74.3834264,76.36387493,81.17039665,0.335557075,0.359896244,0.379718826,0.404141444
Papaya_Solo Sunrise,22.73439441,21.6023658,22.05953228,23.00950486,27.1464369,25.59013332,26.80489486,27.83915388,18.83001424,18.14492753,18.20022918,18.51879133,5.494777611,4.783657907,4.79184373,5.392270525,9.854710811,8.660882821,8.762997009,10.43273581,76.25772209,80.96881842,78.05492437,71.46308487,0.454580986,0.413448385,0.311916636,0.408493035
Papaya_Solo Sunrise,22.72707988,21.52619303,22.25094603,22.78201474,27.13158131,25.53548028,26.55633812,27.72887755,18.69414171,18.21760863,18.41278856,18.50575965,5.411122349,4.775998372,4.876461438,5.529496321,9.869653206,8.626787788,8.634548831,10.54904758,76.05215175,80.97349333,78.05330112,71.4650696,0.351296668,0.394226992,0.461431304,0.3576954
Papaya_Solo Sunrise,22.57487818,21.79451034,22.16645918,23.07103413,27.05625674,25.74906637,26.63199654,27.74341333,18.81199813,18.38122525,18.25321793,18.55551196,5.464690958,4.876818266,4.846445676,5.424979952,9.764737078,8.44496335,8.646157766,10.28783662,76.17567734,80.85115558,77.98142378,71.65907083,0.237541677,0.385740986,0.287195398,0.312609633
Papaya_Solo Sunrise,22.46765689,21.5983375,22.14032019,22.97662609,27.166894,25.64386873,26.70472127,27.97079351,18.80579373,18.13608313,18.12346298,18.4688003,5.472704289,4.968803258,4.670989533,5.446512252,9.841742121,8.707104711,8.776690501,10.4076101,76.22837971,80.82643869,78.02621618,71.50642125,0.426227148,0.348901289,0.397504521,0.325625611
Papaya_Solo Sunrise,22.66584421,21.51474474,22.04996614,22.93875236,27.32095262,25.59352829,26.73186805,27.85969101,18.81852025,18.05752755,18.15048455,18.55063462,5.227567208,4.950822502,4.677105053,5.541633903,9.844183425,8.605824289,8.77273993,10.257466,76.37467899,81.03198864,77.65385023,71.59806896,0.408715044,0.295357237,0.51230646,0.379261014
Papaya_Solo Sunrise,22.65341628,21.67945472,22.01386439,22.93540691,27.07024101,25.68453822,26.50350632,27.88323674,18.69316519,18.35242576,18.28054103,18.55468929,5.377579701,4.687585506,4.810159296,5.566491427,9.698077266,8.704540659,8.699128512,10.24945828,76.25055433,80.84706063,77.91951052,71.5582266,0.422172528,0.413974665,0.435723617,0.281265421
Papaya_Solo Sunrise,22.4320677,21.64519195,22.07905778,22.88128072,27.0596915,25.78775771,26.5089388,27.79701396,18.92615471,18.19675237,18.17633587,18.45259606,5.280007093,4.804165349,4.559704986,5.661599512,10.01510959,8.818561238,8.805131051,10.36049953,76.23700855,80.88424096,78.08280261,71.64986477,0.495117639,0.561408792,0.333531618,0.317102481
Peanuts_Spanish,23.72755072,20.98274037,21.98083018,23.78072373,28.17752939,24.4207983,26.6612163,29.07118583,19.76227996,18.35549482,17.96457404,18.91140362,5.829571443,4.973134878,4.790694221,6.042611778,10.51020216,8.558276539,8.685323362,11.36397322,72.07139675,88.91754379,77.35305844,67.43749707,0.357264468,0.453122044,0.37774738,0.329665702
Peanuts_Spanish,23.72755072,20.98274037,21.98083018,23.78072373,28.17752939,24.4207983,26.6612163,29.07118583,19.76227996,18.35549482,17.96457404,18.91140362,5.829571443,4.973134878,4.790694221,6.042611778,10.51020216,8.558276539,8.685323362,11.36397322,72.07139675,88.91754379,77.35305844,67.43749707,0.357264468,0.453122044,0.37774738,0.329665702
Peanuts_Spanish,23.53787343,22.53031678,22.15275158,21.53430817,28.49771407,26.78685954,26.75471396,25.93723574,19.23789354,19.04630338,18.49423488,17.84491145,5.57848777,5.086003057,4.863826649,4.634581664,10.20039435,9.26831394,8.997740598,7.943978683,72.47666181,81.69936884,78.79553684,80.57283398,0.315595647,0.364242111,0.375717227,0.371886322
Peanuts_Spanish,24.40705039,23.87991354,23.12847832,21.33149013,29.62387144,28.7026958,27.645096,24.95145673,19.81566701,19.83724989,19.50819136,18.63768381,5.912868139,5.254771874,4.96697572,4.451534805,11.27357978,9.67393796,9.200827203,7.4744905,71.39579141,75.51276059,77.99340361,89.3172944,0.31699924,0.354914717,0.376248533,0.448769177
Peanuts_Spanish,23.8020433,21.14934208,22.06255445,23.99329404,28.16324062,24.59419851,26.65786774,28.92616656,19.59030503,18.443887,18.0619524,19.06885272,5.999992678,5.026030149,4.907132196,6.019884275,10.37974535,8.560484005,8.718623983,11.37885529,72.05431233,89.0549573,77.56311119,67.38149114,0.373616192,0.460020214,0.345318956,0.436108354
Peanuts_Spanish,23.67012566,20.97989434,21.90300351,23.88055262,28.27212896,24.67467396,26.53035119,29.03562529,19.77832446,18.40039818,17.95273092,19.00046566,5.96980105,5.002543142,4.755022969,6.131547639,10.50694751,8.453736238,8.798747787,11.31240312,72.25530839,88.88330171,77.29159086,67.50399313,0.5130108,0.50571081,0.277053214,0.462357712
Peanuts_Spanish,23.67601552,20.96475585,21.90531528,23.77515617,28.32207294,24.37501039,26.64207441,28.99164274,19.76466008,18.26739409,18.11634061,18.85310215,5.963050223,5.031545349,4.907098621,5.975906271,10.41007826,8.642343912,8.562128144,11.39523932,71.92052001,88.97757344,77.52338054,67.44858686,0.355652337,0.473458292,0.464536291,0.343133754
Peanuts_Spanish,23.62423838,20.92350724,22.00223799,23.84486349,28.0927291,24.55641084,26.5610928,29.19856632,19.67037359,18.50721043,17.91563246,18.93600693,6.042952294,5.0391628,4.806578308,6.166228458,10.60151003,8.733019218,8.620568797,11.50169403,72.04442031,88.86028113,77.37796314,67.55658392,0.352748951,0.403322682,0.358626657,0.036642708
Peanuts_Spanish,23.78515485,20.9159428,22.02727397,23.5658212,28.1547337,24.32480394,26.71411221,29.19194823,19.5067663,18.34562999,18.07816153,18.94074558,5.71959561,5.014192807,4.837647163,6.082980346,10.49794479,8.57785518,8.77598245,11.36131401,72.14578625,88.9081181,77.48328996,67.28886002,0.26084586,0.309534592,0.370441164,0.261019627
Peanuts_Spanish,23.6558528,20.9081776,21.88174805,23.79409097,28.09837308,24.39728352,26.60387093,29.26780825,19.5346476,18.36285028,17.94907743,18.83847791,5.831684243,4.870741831,4.591606051,6.067126037,10.62134291,8.564105517,8.613884059,11.34640048,72.11675205,89.13612415,77.38133032,67.6093308,0.452030225,0.534405719,0.447118258,0.271075762
Peanuts_Spanish,23.62196938,20.98005739,21.99675751,23.75558484,28.30982862,24.34969076,26.67235632,29.13668663,19.86489737,18.49825628,17.85107294,19.00737715,5.772778769,5.101835268,4.881393348,6.019348679,10.61272428,8.346043324,8.505985871,11.29371419,72.00228225,88.84667142,77.53927902,67.56898108,0.33337651,0.533893612,0.277790268,0.251619404
Peanuts_Spanish,23.73048466,20.81786155,21.96013733,23.68250584,28.05500621,24.45937107,26.6466783,28.92392344,19.66465032,18.4416334,17.91853769,18.78385324,5.7963616,4.866486512,4.851487433,6.004517656,10.67541773,8.43396394,8.453196083,11.37083968,72.11504646,88.94280324,77.30981846,67.73036742,0.332815879,0.406855187,0.482644382,0.317232365
Peanuts_Spanish,23.60733621,20.94137412,21.93983938,23.79326919,28.23504253,24.2853391,26.81275303,29.11351549,19.76457773,18.37191084,17.91600164,19.00799778,5.822342717,5.151030731,4.883509781,5.943643858,10.61620026,8.674187797,8.62738243,11.20784957,72.00803082,88.8901561,77.28596399,67.55534052,0.648113753,0.493473175,0.145711021,0.27579908
Peanuts_Spanish,23.61372867,21.0181901,22.06434226,23.82486969,28.11181814,24.19563742,26.4885777,28.99627607,19.70824304,18.37984185,18.01402062,19.01555167,5.541034669,5.176336681,4.808414923,6.056067416,10.54235987,8.558998795,8.613865526,11.306597,71.96150723,88.85083683,77.31326799,67.51954084,0.219914259,0.439626381,0.449769071,0.50258048
Peanuts_Spanish,23.77423659,21.06394955,21.79048716,23.68154799,28.14115729,24.27386305,26.72523846,29.17788451,19.80651042,18.27255293,17.83093908,18.97992844,5.989677231,4.931552566,4.892887327,6.099440605,10.56503529,8.684297326,8.606835924,11.21804944,71.98446094,88.90066092,77.41349016,67.42017426,0.385632942,0.421816681,0.357467147,0.521626094
Peas_Kelvedon Wonder,23.96940489,22.15501491,21.89087944,23.12194076,29.1893068,25.96285632,26.39594948,28.18256495,19.57244444,19.14754048,18.20276934,18.60146613,6.155777781,5.42598104,4.922058875,5.351230743,12.13526522,9.626768915,8.859124458,10.09978624,71.32063369,84.01244537,80.6220086,72.37740658,0.31432009,0.416452894,0.404200319,0.348060844
Peas_Kelvedon Wonder,23.96940489,22.15501491,21.89087944,23.12194076,29.1893068,25.96285632,26.39594948,28.18256495,19.57244444,19.14754048,18.20276934,18.60146613,6.155777781,5.42598104,4.922058875,5.351230743,12.13526522,9.626768915,8.859124458,10.09978624,71.32063369,84.01244537,80.6220086,72.37740658,0.31432009,0.416452894,0.404200319,0.348060844
Peas_Kelvedon Wonder,24.01176381,23.2335785,22.11446704,21.34745415,29.3019438,28.03322953,26.53967877,25.68553629,19.09109179,19.26032834,18.70996986,17.86471228,5.754133367,5.229512244,4.90502326,4.523802682,10.42358376,9.609873538,8.917973948,7.851609681,65.15889003,77.14218082,83.48922897,83.48672703,0.315057112,0.336407737,0.37888408,0.388881139
Peas_Kelvedon Wonder,26.0696716,24.23742571,22.98883426,21.33618262,32.09607537,29.28287049,27.41846556,24.95589713,20.51517559,19.93434331,19.45535054,18.70553359,6.490183391,5.474618713,5.011672087,4.43742886,12.96907029,10.42782681,9.095807767,7.521917388,58.23681359,73.9063931,80.40072825,90.04838154,0.289661308,0.337481943,0.386030502,0.450833691
Peas_Kelvedon Wonder,24.03498455,22.04843403,22.0251102,23.0683806,29.09970426,26.1130823,26.34212675,28.03646921,19.69273934,19.18678263,18.32135115,18.4682043,6.109731161,5.255943375,4.960773156,5.298524309,12.1058309,9.471654948,8.910787873,10.14438115,71.26371832,84.06105775,80.78618278,72.37161332,0.314155697,0.389615859,0.452096814,0.419768775
Peas_Kelvedon Wonder,23.9935976,22.07869856,21.9961445,23.0911475,29.07765652,26.03734669,26.50842784,28.29326293,19.38307328,19.09474394,18.16067773,18.59810233,6.3443383,5.501869097,4.899340967,5.160679391,12.15028746,9.561006768,8.742293087,10.22504931,71.30205317,84.27664233,80.59437452,72.31139849,0.243997658,0.397085265,0.222883116,0.3418335
Peas_Kelvedon Wonder,23.84585309,22.33475803,21.7240064,23.00499796,29.21755401,25.89202365,26.32365811,28.14478898,19.55576322,19.21211461,18.12932901,18.77502949,6.10678132,5.416538475,5.054600509,5.348020634,12.4762603,9.857866031,9.073174522,10.27215636,71.20696292,84.38033018,80.4212707,72.32323847,0.531634153,0.383004838,0.382556433,0.486833293
Peas_Kelvedon Wonder,23.86292841,22.16105903,21.79553375,22.97670723,29.32619474,25.94915533,26.27927369,28.06418763,19.68475576,19.24220454,18.24353989,18.57766176,6.113472445,5.400653476,4.901264903,5.327928125,12.23565351,9.598603835,9.06036236,10.16721667,71.16177413,83.93272683,80.75591113,72.47546234,0.457050929,0.43629463,0.37514614,0.46827357
Peas_Kelvedon Wonder,23.91707111,22.22197694,21.84536898,23.11304634,29.12355615,26.05062499,26.4286036,28.11881974,19.52669423,19.17926935,18.32422828,18.39433285,6.148116444,5.536709057,4.822652088,5.42757528,11.99702464,9.591794454,8.88175492,10.20880486,71.35464235,83.99891198,80.4486745,72.37094878,0.347830987,0.543707241,0.40780358,0.280468584
Peas_Kelvedon Wonder,23.91958414,22.32769691,21.84274158,23.07481364,29.15875579,25.9626138,26.51430404,28.25509218,19.37740015,19.14615531,18.42276148,18.57466196,6.294295426,5.306000303,4.937684964,5.194853653,12.15702814,9.527319747,8.751157608,10.08719072,71.31001075,84.02641236,80.59741321,72.40165099,0.40637878,0.293101705,0.36471582,0.159338754
Peas_Kelvedon Wonder,24.05936857,22.41493587,21.96546313,22.97710571,29.09262669,25.87472004,26.43165421,28.15756138,19.6558028,19.21091885,18.23748069,18.73916281,6.018679631,5.477906053,5.040359683,5.402952448,11.99962226,9.614666684,8.786044226,10.16944728,71.28487646,84.07293526,80.60437666,72.35166523,0.244660217,0.420190093,0.389403397,0.446375158
Peas_Kelvedon Wonder,23.83541395,22.27061601,21.84949536,23.18493263,28.97823474,25.83753104,26.4115327,28.24817351,19.49881687,19.29203444,18.30066619,18.62771429,6.078074562,5.451837587,4.820339585,5.253600611,12.27618103,9.882174523,8.78618275,9.99128666,71.26051137,84.11478042,80.60223422,72.42147153,0.28632754,0.311747043,0.347841077,0.446976876
Peas_Kelvedon Wonder,23.8109635,22.22224783,21.99092535,23.29913808,29.15701128,25.95024039,26.60084606,28.10112596,19.61237302,19.12800005,18.08645111,18.68879895,6.164473036,5.528240886,5.235167158,5.19970036,12.18153322,9.664883178,8.953892901,10.02505992,71.36159342,83.93884248,80.67685424,72.36108292,0.401592752,0.353403704,0.482212221,0.298189227
